ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
kkhalqabad1,KK-Halqabad 1,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkhalqabad2,KK-Halqabad 2,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkhalqabad3,KK-Halqabad 3,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkkokdarya1,KK-Kokdarya 1,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkkokdarya2,KK-Kokdarya 2,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkkokdarya3,KK-Kokdarya 3,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkkokdarya4,KK-Kokdarya 4,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkshege1,KK-Shege 1,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkshege2,KK-Shege 2,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkshege3,KK-Shege 3,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kkshege4,KK-Shege 4,kara1467,Kara-Kalpak,kaa,Eurasia,39.98,63.3223,Turkic
kagazli1,Ka-Gazli 1,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli2,Ka-Gazli 2,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli3,Ka-Gazli 3,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli4,Ka-Gazli 4,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli5,Ka-Gazli 5,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli6,Ka-Gazli 6,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kagazli7,Ka-Gazli 7,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
karaushan1,Ka-Raushan 1,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
karaushan2,Ka-Raushan 2,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
karaushan3,Ka-Raushan 3,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
karaushan4,Ka-Raushan 4,kaza1248,Kazakh,kaz,Eurasia,41.8729,65.7709,Turkic
kiakmuz1,Ki-Akmuz 1,kirg1245,Kirghiz,kir,Eurasia,42.0,74.0,Turkic
kiakmuz2,Ki-Akmuz 2,kirg1245,Kirghiz,kir,Eurasia,42.0,74.0,Turkic
